articleid	title	url	googletime	publishtime	newsoutletid
8078	The Latest: Austrian chancellor avoids word “fence”	http://www.washingtontimes.com/news/2015/oct/28/the-latest-austrian-president-wants-better-border-/	2015-10-28 00:00:00	2015-10-28 00:00:00	148
8362	Diesel scandal hits Volkswagen as US auto industry surges	http://www.washingtontimes.com/news/2015/oct/22/diesel-scandal-hits-volkswagen-as-us-auto-industry/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
8634	John Boehner bids farewell to House as 'regular guy' speaker	http://www.washingtontimes.com/news/2015/oct/29/john-boehner-bids-farewell-house-regular-guy-speak/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9009	Wizards, preparing for opener, reflect on loss of former coach Flip Saunders	http://www.washingtontimes.com/news/2015/oct/26/wizards-prepare-opener-reflect-loss-flip-saunders/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9074	Mitt Romney on hand for final leg of Paul Ryan's speaker bid	http://www.washingtontimes.com/news/2015/oct/29/mitt-romney-hand-final-leg-paul-ryans-speaker-bid/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9350	Runway that handles 1/3 of Vegas flights closing for revamp	http://www.washingtontimes.com/news/2015/oct/26/runway-that-handles-13-of-vegas-flights-closing-fo/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9425	EVAN NIERMAN: Lamar Odom media coverage provides lessons in reality	http://www.washingtontimes.com/news/2015/oct/27/evan-nierman-lamar-odom-media-coverage-provides-le/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9532	Uber, humane society partner to deliver kittens around city	http://www.washingtontimes.com/news/2015/oct/29/uber-humane-society-partner-to-deliver-kittens-aro/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9638	Iran to attend Syria talks in Vienna	http://www.washingtontimes.com/news/2015/oct/28/iran-to-attend-syria-talks-in-vienna/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9743	John Kerry in Vienna for Syria talks including Iran, Saudis	http://www.washingtontimes.com/news/2015/oct/29/john-kerry-vienna-syria-talks-including-iran-saudi/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
9835	White House sides with French over Jeb Bush's quip at GOP debate	http://www.washingtontimes.com/news/2015/oct/29/white-house-sides-french-over-jeb-bushs-quip-gop-d/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
10504	MSF: Syrian airstrikes hit multiple hospitals, 35 dead, 72 wounded	http://www.washingtontimes.com/news/2015/oct/29/msf-syrian-airstrikes-hit-multiple-hospitals-35-de/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
10817	Father of Benghazi victim: Hillary is a liar who doesn't deserve to be president	http://www.washingtontimes.com/news/2015/oct/23/father-benghazi-victim-hillary-liar-who-doesnt-des/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11241	Recep Tayyip Erdogan determined to retain power regardless of Turkey election ...	http://www.washingtontimes.com/news/2015/oct/28/recep-tayyip-erdogan-determined-to-retain-power-re/?	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11416	US official: Europe could become more involved in Syria	http://www.washingtontimes.com/news/2015/oct/28/us-official-europe-could-become-more-involved-in-s/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11563	Kasich blasts opponents at start of third Republican debate	http://www.washingtontimes.com/news/2015/oct/28/kasich-blasts-opponents-start-third-republican-deb/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11569	NEWT GINGRICH: Hillary Clinton's Benghazi hearing and public trust	http://www.washingtontimes.com/news/2015/oct/23/newt-gingrich-hillary-clintons-benghazi-hearing-an/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11584	Q&A: Impact of U.S. warship sailing near China-held island	http://www.washingtontimes.com/news/2015/oct/28/qa-impact-of-us-warship-sailing-near-china-held-is/?page=all	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11605	Donald Trump struggles to explain his fall in oft-touted 2016 polls	http://www.washingtontimes.com/news/2015/oct/28/trump-struggles-to-explain-his-fall-in-oft-touted-/?page=1	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11612	Trump mocks Kasich's economic achievements: John got lucky with fracking	http://www.washingtontimes.com/news/2015/oct/28/trump-mocks-kasichs-economic-achievements-john-got/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11616	GOP debate: Will Donald Trump go after Ben Carson?	http://www.washingtontimes.com/news/2015/oct/28/gop-debate-will-donald-trump-go-after-ben-carson/	2015-10-29 00:00:00	2015-10-29 00:00:00	148
11981	Hispanics question Hillary Clinton after flip-flop on licenses for illegal ...	http://www.washingtontimes.com/news/2015/oct/30/hispanics-question-hillary-clinton-after-flip-flop/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12194	Attack kills dozens in Syria as talks begin in Vienna	http://www.washingtontimes.com/news/2015/oct/30/attack-kills-dozens-syria-talks-begin-vienna/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12208	Hillary Clinton: I feel 'a little bit sorry' for Republicans	http://www.washingtontimes.com/news/2015/oct/29/hillary-clinton-i-feel-little-bit-sorry-republican/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12534	Classification rate continues to rise in Clinton emails	http://www.washingtontimes.com/news/2015/oct/30/state-department-set-release-7000-more-pages-hilla/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12563	Senate passes debt and spending hike in dead of night	http://www.washingtontimes.com/news/2015/oct/30/senate-passes-debt-and-spending-hike-dead-night/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12595	U.S. special forces to deploy to Syria	http://www.washingtontimes.com/news/2015/oct/30/us-special-forces-deploy-syria/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12606	Deso Dogg, German rap star who joined Islamic State, killed in U.S. airstrike	http://www.washingtontimes.com/news/2015/oct/30/deso-dogg-german-rap-star-who-joined-islamic-state/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12808	Marco Rubio casts mainstream media as super PAC for Hillary Clinton, Democrats	http://www.washingtontimes.com/news/2015/oct/28/marco-rubio-casts-mainstream-media-super-pac-hilla/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12812	Carly Fiorina slams Hillary Clinton on economy ahead of GOP debate	http://www.washingtontimes.com/news/2015/oct/27/carly-fiorina-slams-hillary-clinton-on-economy-ahe/	2015-10-30 00:00:00	2015-10-30 00:00:00	148
12892	The consequences of a 'living wage'	http://www.washingtontimes.com/news/2015/oct/28/editorial-the-consequences-of-a-living-wage/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
12896	Hillary Clinton: Don't abolish the death penalty	http://www.washingtontimes.com/news/2015/oct/28/hillary-clinton-dont-abolish-death-penalty/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13087	Top congressional Republicans slam Hillary Clinton for VA comments	http://www.washingtontimes.com/news/2015/oct/28/top-congressional-republicans-slam-hillary-clinton/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13094	Hillary Clinton leads Bernie Sanders by 41 points in Iowa: poll	http://www.washingtontimes.com/news/2015/oct/27/hillary-clinton-leads-bernie-sanders-41-points-iow/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13098	Hillary Clinton campaign backtracks on VA remarks following backlash	http://www.washingtontimes.com/news/2015/oct/28/hillary-clinton-campaign-backtracks-on-va-remarks-/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13169	Hillary Clinton to make first campaign stop in Tennessee	http://www.washingtontimes.com/news/2015/oct/28/hillary-clinton-to-make-first-campaign-stop-in-ten/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13217	HEMIN QAZI: Kurds: Subjugated, the struggle for self-determination	http://www.washingtontimes.com/news/2015/oct/27/hemin-qazi-kurds-subjugated-struggle-self-determin/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13233	NEWT GINGRICH: Hillary Clinton's callous indifference to veterans	http://www.washingtontimes.com/news/2015/oct/27/newt-gingrich-hillary-clintons-callous-indifferenc/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13329	Political rivals downplay Hillary Clinton's 'best week,' say she'll stumble in ...	http://www.washingtontimes.com/news/2015/oct/25/political-rivals-downplay-hillary-clintons-best-we/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13454	Recep Tayyip Erdogan determined to retain power regardless of Turkey election ...	http://www.washingtontimes.com/news/2015/oct/28/recep-tayyip-erdogan-determined-to-retain-power-re/?page=all	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13788	Nations weigh cease-fire, transition plan in Syria, officials say	http://www.washingtontimes.com/news/2015/oct/30/nations-seek-compromise-end-syria-war-start-transi/	2015-10-31 00:00:00	2015-10-31 00:00:00	148
13961	Reaction to death of actor-politician Fred Thompson	http://www.washingtontimes.com/news/2015/nov/2/reaction-to-death-of-actor-politician-fred-thompso/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
14770	Texans, Titans both look to get back on track Sunday	http://www.washingtontimes.com/news/2015/oct/31/texans-titans-both-look-to-get-back-on-track-sunda/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
15042	More cases of E. coli at Chipotle in Washington, Oregon expected	http://www.washingtontimes.com/news/2015/nov/2/more-cases-of-e-coli-in-washington-oregon-expected/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
15211	Steelers crumble in end, lose to unbeaten Bengals 16-10	http://www.washingtontimes.com/news/2015/nov/1/steelers-crumble-in-end-lose-to-unbeaten-bengals-1/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
15519	Noah Syndergaard knows Mets' World Series hopes rely heavily upon Game 3 start	http://www.washingtontimes.com/news/2015/oct/29/noah-syndergaard-knows-mets-world-series-hopes/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
15783	Win over Steelers would put AFC North in Bengals' control	http://www.washingtontimes.com/news/2015/oct/31/win-over-steelers-would-put-afc-north-in-bengals-c/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16228	Vikings look to stay on roll, snap skid in Chicago	http://www.washingtontimes.com/news/2015/oct/31/vikings-look-to-stay-on-roll-snap-skid-in-chicago/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16290	Raul Mondesi 1st player to make big league debut in Series	http://www.washingtontimes.com/news/2015/oct/30/raul-mondesi-1st-player-to-make-big-league-debut-i/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16420	William Gay fined by NFL for purple cleats honoring mother, domestic violence <b>...</b>	http://www.washingtontimes.com/news/2015/oct/29/william-gay-fined-by-nfl-for-purple-cleats-honorin/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16434	Fred Thompson dies at 73	http://www.washingtontimes.com/news/2015/nov/1/fred-thompson-dies-73/?page=all	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16574	RNC pulls out of NBC debate set for February	http://www.washingtontimes.com/news/2015/oct/30/rnc-pulls-out-nbc-debate/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16706	Ben Carson raises $10 million in October	http://www.washingtontimes.com/news/2015/nov/2/ben-carson-raises-10-million-october/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16707	Ted Cruz raises $1.1 million in less than 24 hours after start of GOP debate	http://www.washingtontimes.com/news/2015/oct/30/ted-cruz-raises-11-million-less-24-hours-after-sta/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16868	How to reform the presidential 'debates'	http://www.washingtontimes.com/news/2015/nov/1/editorial-how-to-reform-the-presidential-debates/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
16935	Republican campaigns discuss debate concerns at secret meeting	http://www.washingtontimes.com/news/2015/nov/1/republican-campaigns-discuss-debate-concerns-secre/?page=3	2015-11-02 00:00:00	2015-11-02 00:00:00	148
17384	Cowboys' Bryant possible for Seattle, McFadden will start	http://www.washingtontimes.com/news/2015/oct/28/cowboys-bryant-set-to-practice-boosting-chance-for/?page=all	2015-11-02 00:00:00	2015-11-02 00:00:00	148
17473	SNYDER: In Greg Hardy, Cowboys getting just what they bargained for	http://www.washingtontimes.com/news/2015/oct/26/greg-hardy-cowboys-angry-bisaccia-bryant-coach/?page=all	2015-11-02 00:00:00	2015-11-02 00:00:00	148
17650	James Clapper: Islamic State may have taken down Russian plane in Egypt	http://www.washingtontimes.com/news/2015/nov/2/james-clapper-islamic-state-may-have-taken-down-ru/	2015-11-02 00:00:00	2015-11-02 00:00:00	148
18214	Royals reveling in having won World Series for first time in three decades	http://www.washingtontimes.com/news/2015/nov/2/royals-reveling-world-series-mets/?page=all	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18269	Mets' Terry Collins laments decision to let Matt Harvey begin ninth inning	http://www.washingtontimes.com/news/2015/nov/2/matt-harvey-ninth-inning-mets-terry-collins-royals/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18687	Theresa Sharp, Oklahoma mayor, apologizes after husband photographed at 'prank ...	http://www.washingtontimes.com/news/2015/nov/2/theresa-sharp-oklahoma-mayor-apologizes-after-husb/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18803	Jeb Bush looks to revive campaign as poll numbers decline	http://www.washingtontimes.com/news/2015/nov/2/jeb-bush-looks-to-revive-campaign-as-poll-numbers-/?page=1	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18824	Obama mocks Republican presidential candidates as weaklings	http://www.washingtontimes.com/news/2015/nov/2/obama-mocks-republican-presidential-candidates-wea/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18834	Jeb Bush compiles a 644-page book made up of his own emails	http://www.washingtontimes.com/news/2015/nov/2/jeb-bush-compiles-644-page-book-made-his-own-email/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18837	Jeb Bush looks to reboot his campaign, vows to 'fix' Washington	http://www.washingtontimes.com/news/2015/nov/2/jeb-bush-looks-reboot-his-campaign-vows-fix-washin/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18897	Jeb Bush doubles down with his attack on Marco Rubio's Senate record	http://www.washingtontimes.com/news/2015/oct/29/bush-doubles-down-his-attack-rubios-senate-record/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18949	Jeb Bush on Washington gridlock, corruption: 'I can fix it'	http://www.washingtontimes.com/news/2015/nov/2/jeb-bush-i-can-fix-it/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
18969	Jeb Bush, GOP presidential candidate: I know my campaign is having a 'bumpy time'	http://www.washingtontimes.com/news/2015/nov/1/jeb-bush-gop-presidential-candidate-i-know-my-camp/?page=all	2015-11-03 00:00:00	2015-11-03 00:00:00	148
19026	Donald Trump: I think Obama hates Israel	http://www.washingtontimes.com/news/2015/oct/30/donald-trump-i-think-obama-hates-israel/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
19055	Anonymous begins dumping alleged KKK contact info	http://www.washingtontimes.com/news/2015/nov/2/anonymous-begins-dumping-alleged-kkk-contact-info/	2015-11-03 00:00:00	2015-11-03 00:00:00	148
19267	Donald Trump retains lead in New Hampshire as Marco Rubio, Chris Christie rise ...	http://www.washingtontimes.com/news/2015/nov/4/donald-trump-retains-lead-new-hampshire-marco-rubi/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19278	JUDSON PHILLIPS: 8 Takeaways from the 2015 elections	http://www.washingtontimes.com/news/2015/nov/4/judson-phillips-8-takeaways-2015-elections/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19334	News briefs from around Kentucky at 1:58 am EST	http://www.washingtontimes.com/news/2015/nov/3/news-briefs-from-around-kentucky-at-158-am-est/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19360	Kentucky governor's race hinges on health insurance	http://www.washingtontimes.com/news/2015/nov/3/kentucky-governors-race-hinges-on-health-insurance/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19361	DONALD LAMBRO: The Obama economy coverup	http://www.washingtontimes.com/news/2015/nov/3/donald-lambro-the-obama-economy-coverup/?page=all	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19400	Election night: Conservatives win as voters elect GOP governors, reject ...	http://www.washingtontimes.com/news/2015/nov/3/election-night-conservatives-win-as-voters-elect-g/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19465	Matt Bevin elected Kentucky governor	http://www.washingtontimes.com/news/2015/nov/3/matt-bevin-elected-kentucky-governor/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19474	Clinton Foundation project agrees to refile taxes, cites 'media interest,' not ...	http://www.washingtontimes.com/news/2015/nov/4/clinton-foundation-project-agrees-refile-taxes-cit/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19497	The Latest: Voters, candidates head to polls	http://www.washingtontimes.com/news/2015/nov/3/the-latest-gop-gubernatorial-candidate-matt-bevin-/?page=all	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19559	Hillary Clinton tied with Ben Carson, leads Marco Rubio, Jeb Bush, Donald ...	http://www.washingtontimes.com/news/2015/nov/4/hillary-clinton-tied-ben-carson-leads-marco-rubio-/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19605	Donald Trump's media mastery stands in stark contrast to Jeb Bush	http://www.washingtontimes.com/news/2015/nov/3/donald-trumps-media-mastery-stands-in-stark-contra/?page=all	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19639	Donald Trump: 'Pretty unfair playing field' in polling coverage, 'but that's OK'	http://www.washingtontimes.com/news/2015/nov/4/donald-trump-pretty-unfair-playing-field-polling-c/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19772	DONALD LAMBRO: The Obama economy coverup	http://www.washingtontimes.com/news/2015/nov/3/donald-lambro-the-obama-economy-coverup/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19784	Trump campaign says his retweet of Jeb Bush next to Nazi flag was an accident	http://www.washingtontimes.com/news/2015/nov/4/trump-campaign-says-his-retweet-of-jeb-bush-next-t/	2015-11-04 00:00:00	2015-11-04 00:00:00	148
19796	Ben Carson pulls into virtual tie with Donald Trump in national poll	http://www.washingtontimes.com/news/2015/nov/4/ben-carson-pulls-virtual-tie-donald-trump-national/?page=2	2015-11-04 00:00:00	2015-11-04 00:00:00	148
